AC NO.,AC NAME,TOTAL ELECTORS,SL_NO,CANDIDATE NAME,SEX,AGE,CATEGORY,PARTY,GENERAL,POSTAL,TOTAL,VOTE_PERCENT,AC TOTAL,VOTE SHARE,is_winner,YEAR
77,Behali,100072,5,MALAY DAS,M,30,SC,AIUDF,1330,0,1330,1.64,80881,0.01644391142542748,0,2011
78,Gohpur,160187,1,MONIKA BORA,F,52,GEN,INC,60439,2,60441,46.67,129499,0.46672947281446187,1,2011
78,Gohpur,160187,2,UTPAL BORAH,M,44,GEN,IND,24215,2,24217,18.7,129499,0.18700530506027074,0,2011
78,Gohpur,160187,3,KAMAL KURMI,M,34,GEN,BOPF,15659,0,15659,12.09,129499,0.12091985266295492,0,2011
78,Gohpur,160187,4,BHUPEN KUMAR BORAH,M,45,GEN,AGP,12507,0,12507,9.66,129499,0.09657989636985614,0,2011
78,Gohpur,160187,5,SANKAR JYOTI KUTUM,M,33,ST,IND,10005,0,10005,7.73,129499,0.07725928385547379,0,2011
78,Gohpur,160187,6,UTTAM GOWALA,M,33,GEN,JMM,4203,0,4203,3.25,129499,0.03245584907991567,0,2011
78,Gohpur,160187,7,MILAN CH. KAKATI,M,65,GEN,BJP,2467,0,2467,1.91,129499,0.01905034015706685,0,2011
79,Jagiroad,178148,1,BIBEKANANDA DALAI,M,44,SC,INC,67655,4,67659,48,140958,0.4799940407781041,1,2011
79,Jagiroad,178148,2,BUBUL DAS,M,51,SC,AGP,33209,2,33211,23.56,140958,0.2356091885526185,0,2011
79,Jagiroad,178148,3,SAILESH DAS,M,52,SC,BJP,26376,0,26376,18.71,140958,0.18711956753075384,0,2011
79,Jagiroad,178148,4,BHABA KANTA BHARALI,M,51,SC,AIUDF,11636,0,11636,8.25,140958,0.08254941188155338,0,2011
79,Jagiroad,178148,5,JUGAL KISHORE SAIKIA,M,64,SC,AITC,2076,0,2076,1.47,140958,0.014727791256970161,0,2011
80,Marigaon,150856,1,JONJONALI BARUAH,F,53,GEN,INC,55764,47,55811,48.02,116228,0.48018549747048905,1,2011
80,Marigaon,150856,2,BIRESWAR MEDHI,M,43,GEN,AGP,28063,27,28090,24.17,116228,0.2416801459200881,0,2011
80,Marigaon,150856,3,MUNIN MAHANTA,M,61,GEN,CPI,19091,23,19114,16.45,116228,0.1644526275940393,0,2011
80,Marigaon,150856,4,PRAHLAD CHANDRA BHUYAN,M,63,GEN,BJP,7513,1,7514,6.46,116228,0.0646487937502151,0,2011
80,Marigaon,150856,5,ANUPAM BORUAH,M,40,GEN,AIUDF,2414,0,2414,2.08,116228,0.020769521974051002,0,2011
80,Marigaon,150856,6,MILESWAR PATAR,M,60,ST,IND,2282,1,2283,1.96,116228,0.01964242695391816,0,2011
80,Marigaon,150856,7,ABUDDIN AHMED,M,65,GEN,AITC,1002,0,1002,0.86,116228,0.008620986337199299,0,2011
81,Laharighat,137765,1,DR. NAZRUL ISLAM,M,63,GEN,INC,53523,27,53550,49.55,108063,0.4955442658449238,1,2011
81,Laharighat,137765,2,FAROOK RAHMAN KHAN,M,33,GEN,AIUDF,40921,6,40927,37.87,108063,0.3787327762508907,0,2011
81,Laharighat,137765,3,ROMEO DEKA,M,50,GEN,BJP,6428,1,6429,5.95,108063,0.05949307348491158,0,2011
81,Laharighat,137765,4,WAHIDA BEGUM,F,40,GEN,IND,4518,0,4518,4.18,108063,0.04180894478221038,0,2011
81,Laharighat,137765,5,KAMRUL HUSSAIN CHOUDHURY,M,43,GEN,AGP,2639,0,2639,2.44,108063,0.024420939637063564,0,2011
82,Raha,171707,1,PIJUSH HAZARIKA,M,33,SC,INC,56387,43,56430,43.51,129705,0.435064184110096,1,2011
82,Raha,171707,2,GUNESWAR DAS,M,53,SC,AIUDF,38442,5,38447,29.64,129705,0.29641879649974945,0,2011
82,Raha,171707,3,SURYYA KUMAR DAS,M,46,SC,BJP,18232,6,18238,14.06,129705,0.14061138737905246,0,2011
82,Raha,171707,4,UMESH CHANDRA DAS,M,57,SC,AGP,13879,15,13894,10.71,129705,0.10712000308392121,0,2011
82,Raha,171707,5,DILIP DAS,M,41,SC,AITC,1499,0,1499,1.16,129705,0.011556994718784935,0,2011
82,Raha,171707,6,THULESWAR DAS,M,55,SC,CPI(ML)(L),1197,0,1197,0.92,129705,0.009228634208395975,0,2011
83,Dhing,157327,1,AMINUL ISLAM,M,39,GEN,AIUDF,72437,20,72457,54.92,131934,0.5491912622978156,1,2011
83,Dhing,157327,2,DR. IDRIS ALI,M,55,GEN,INC,53209,76,53285,40.39,131934,0.4038761805144997,0,2011
83,Dhing,157327,3,NUR MOHAMMAD,M,53,GEN,AGP,3083,0,3083,2.34,131934,0.023367744478299757,0,2011
83,Dhing,157327,4,MUSTAFA SHAHIDUL ISLAM,M,55,GEN,AITC,2236,0,2236,1.69,131934,0.016947867873330604,0,2011
83,Dhing,157327,5,ANJUMONI DEKA,F,39,GEN,JD(U),873,0,873,0.66,131934,0.006616944836054391,0,2011
84,Batadroba,130883,1,GAUTAM BORA,M,51,GEN,INC,40908,42,40950,39.92,102586,0.3991772756516484,1,2011
84,Batadroba,130883,2,MATIUR RAHMAN,M,39,GEN,AIUDF,40793,26,40819,39.79,102586,0.39790029828631585,0,2011
84,Batadroba,130883,3,MAMANI BORAH,F,47,GEN,AGP,14188,4,14192,13.83,102586,0.13834246388396076,0,2011
84,Batadroba,130883,4,KUSUM KUMAR MAHANTA,M,55,GEN,BJP,2710,2,2712,2.64,102586,0.026436355838028582,0,2011
84,Batadroba,130883,5,DILWAR AHMED,M,51,GEN,NCP,1243,0,1243,1.21,102586,0.012116663092429767,0,2011
84,Batadroba,130883,6,PRAFULLA RAJKHOWA,M,55,GEN,IND,959,1,960,0.94,102586,0.00935800206655879,0,2011
84,Batadroba,130883,7,JATIN BHUYAN,M,47,GEN,CPI,745,1,746,0.73,102586,0.007271947439221726,0,2011
84,Batadroba,130883,8,HARIQUL ISLAM,M,39,GEN,SP,591,0,591,0.58,102586,0.005761020022225255,0,2011
84,Batadroba,130883,9,BISWAJYOTI SAIKIA,M,36,GEN,AITC,373,0,373,0.36,102586,0.003635973719610863,0,2011
85,Rupohihat,143071,1,MAZIBUR RAHMAN,M,40,GEN,AIUDF,44416,25,44441,37.11,119739,0.37114891555800533,1,2011
85,Rupohihat,143071,2,SALMA JESMIN,F,37,GEN,INC,44070,138,44208,36.92,119739,0.3692030165610202,0,2011
85,Rupohihat,143071,3,ABDUL AZIZ,M,51,GEN,IND,22177,20,22197,18.54,119739,0.18537819757973592,0,2011
85,Rupohihat,143071,4,NURUL HOQUE MOHAMMAD FARHAD,M,39,GEN,AGP,4287,6,4293,3.59,119739,0.03585298023200461,0,2011
85,Rupohihat,143071,5,DHARMARAJ HAZARIKA,M,50,GEN,BJP,2781,2,2783,2.32,119739,0.02324221849188652,0,2011
85,Rupohihat,143071,6,SAMSUL ALAM,M,29,GEN,NCP,946,2,948,0.79,119739,0.007917219953398643,0,2011
85,Rupohihat,143071,7,MOSTAFA HUSSAIN,M,46,GEN,AITC,869,0,869,0.73,119739,0.007257451623948755,0,2011
86,Nowgong,158550,1,DR. DURLAV CHANDRA CHAMUA,M,50,GEN,INC,47884,93,47977,42.14,113841,0.4214386732372344,1,2011
86,Nowgong,158550,2,GIRINDRA KUMAR BARUAH,M,51,GEN,AGP,39907,50,39957,35.1,113841,0.35098953803989774,0,2011
86,Nowgong,158550,3,NURUL AMIN CHOWDHURY,M,47,GEN,AIUDF,17100,11,17111,15.03,113841,0.1503061287233949,0,2011
86,Nowgong,158550,4,DEVA KUMAR SAIKIA,M,58,GEN,BJP,6440,7,6447,5.66,113841,0.056631617782696916,0,2011
86,Nowgong,158550,5,NURUL ISLAM,M,42,GEN,IND,615,0,615,0.54,113841,0.005402271589321949,0,2011
86,Nowgong,158550,6,ABDUL AWAL BHUYAN,M,51,GEN,AITC,580,1,581,0.51,113841,0.005103609420156183,0,2011
86,Nowgong,158550,7,RIPUNJOY BORA,M,67,GEN,NCP,527,0,527,0.46,113841,0.0046292636220693776,0,2011
86,Nowgong,158550,8,GITANJALI DEKA,F,35,GEN,IND,360,1,361,0.32,113841,0.003171089502024754,0,2011
86,Nowgong,158550,9,ARUP SAIKIA,M,43,GEN,IND,265,0,265,0.23,113841,0.0023278080832037666,0,2011
87,Barhampur,149564,1,PRAFULLA KUMAR MAHANTA,M,59,GEN,AGP,55814,75,55889,51.74,108024,0.5173757683477745,1,2011
87,Barhampur,149564,2,SURESH BORAH,M,32,GEN,INC,39912,21,39933,36.97,108024,0.3696678515885359,0,2011
87,Barhampur,149564,3,NIRMAL BORA,M,51,GEN,BJP,5187,1,5188,4.8,108024,0.048026364511590015,0,2011
87,Barhampur,149564,4,ABDUL MALEK DHALI,M,35,GEN,AIUDF,3865,2,3867,3.58,108024,0.03579760053321484,0,2011
87,Barhampur,149564,5,CHANDRA KAMAL BORA,M,57,GEN,AITC,1216,0,1216,1.13,108024,0.011256757757535362,0,2011
87,Barhampur,149564,6,SONA RAM BORA,M,55,GEN,SUCI,1163,0,1163,1.08,108024,0.010766126046063838,0,2011
87,Barhampur,149564,7,MANIK ULLAH,M,43,GEN,NCP,768,0,768,0.71,108024,0.007109531215285492,0,2011
88,Samaguri,128659,1,ROCKYBUL HUSSAIN,M,46,GEN,INC,61310,22,61332,57.12,107383,0.5711518583015933,1,2011
88,Samaguri,128659,2,PRAFULLA KUMAR MAHANTA,M,59,GEN,AGP,41428,44,41472,38.62,107383,0.3862063827607722,0,2011
88,Samaguri,128659,3,TAHIDA SULTANA SARKAR,F,33,GEN,AIUDF,1675,0,1675,1.56,107383,0.015598372181816488,0,2011
88,Samaguri,128659,4,PINKI MIRDHA,F,30,GEN,AITC,1170,0,1170,1.09,107383,0.010895579374761368,0,2011
88,Samaguri,128659,5,HEM KANTA MAZUMDAR,M,51,GEN,IND,1088,0,1088,1.01,107383,0.010131957572427665,0,2011
88,Samaguri,128659,6,PAWAN PANIKA,M,38,GEN,IND,646,0,646,0.6,107383,0.006015849808628926,0,2011
89,Kaliabor,113771,1,KESHAB MAHANTA,M,51,GEN,AGP,44679,207,44886,49.56,90564,0.49562740161653634,1,2011
89,Kaliabor,113771,2,TAPAN KUMAR BORAH,M,32,GEN,INC,35751,106,35857,39.59,90564,0.3959299500905437,0,2011
89,Kaliabor,113771,3,HARE KRISHNA MAHATO,M,42,GEN,BJP,5725,12,5737,6.33,90564,0.06334746698467382,0,2011
89,Kaliabor,113771,4,BIREN MIRDHA,M,55,GEN,IND,1573,0,1573,1.74,90564,0.01736893246764719,0,2011
89,Kaliabor,113771,5,PROMODE BHUYAN,M,55,GEN,CPI,1227,1,1228,1.36,90564,0.013559471754781149,0,2011
89,Kaliabor,113771,6,DITUMONI GOGOI,M,32,GEN,CPI(ML)(L),862,1,863,0.95,90564,0.009529172739719977,0,2011
89,Kaliabor,113771,7,MANAB JYOTI MAHANTA,M,28,GEN,NCP,420,0,420,0.46,90564,0.004637604346097788,0,2011
90,Jamunamukh,155977,1,MOHAMMED SIRAJUDDIN AJMAL,M,54,GEN,AIUDF,61104,163,61267,50.08,122339,0.5007969658081234,1,2011
90,Jamunamukh,155977,2,REJAUL KARIM CHOWDHURY,M,29,GEN,INC,48288,253,48541,39.68,122339,0.3967745363293798,0,2011
90,Jamunamukh,155977,3,NAZMUL ALAM LASKAR,M,50,GEN,BJP,4230,8,4238,3.46,122339,0.03464144712642739,0,2011
90,Jamunamukh,155977,4,BODOR UDDIN,M,31,GEN,IND,3905,2,3907,3.19,122339,0.03193585038295229,0,2011
90,Jamunamukh,155977,5,BENUDHAR BORA,M,29,GEN,IND,1468,0,1468,1.2,122339,0.011999444167436386,0,2011
90,Jamunamukh,155977,6,SUNTI BORA,F,35,GEN,AITC,674,4,678,0.55,122339,0.005541977619565306,0,2011
90,Jamunamukh,155977,7,SHAFIQUR RAHMAN,M,47,GEN,NCP,622,3,625,0.51,122339,0.005108755180277753,0,2011
90,Jamunamukh,155977,8,MD NURUL AMIN,M,41,GEN,IND,434,6,440,0.36,122339,0.003596563646915538,0,2011
90,Jamunamukh,155977,9,JANAK GUWALA,M,42,GEN,IND,432,0,432,0.35,122339,0.0035311715806079827,0,2011
90,Jamunamukh,155977,10,WAZID ALI,M,36,GEN,IND,293,5,298,0.24,122339,0.0024358544699564326,0,2011
90,Jamunamukh,155977,11,ABUL HUSSAIN,M,46,GEN,IND,245,0,245,0.2,122339,0.002002632030668879,0,2011
90,Jamunamukh,155977,12,KOWSHIK GHOSH,M,37,GEN,IND,199,1,200,0.16,122339,0.001634801657688881,0,2011
91,Hojai,204074,1,DR. ARDHENDU KUMAR DEY,M,71,GEN,INC,70200,449,70649,44.4,159124,0.4439870792589427,1,2011
91,Hojai,204074,2,DR. ADITYA LANGTHASA,M,47,ST,AIUDF,50662,93,50755,31.9,159124,0.3189650838339911,0,2011
91,Hojai,204074,3,SHILADITYA DEV,M,42,GEN,BJP,29939,72,30011,18.86,159124,0.18860134234936277,0,2011
91,Hojai,204074,4,NARAYAN CHANDRA BHOWMIK,M,63,GEN,AGP,2606,17,2623,1.65,159124,0.016483999899449486,0,2011
91,Hojai,204074,5,JOGNESHWAR DAS,M,56,SC,CPM,1557,20,1577,0.99,159124,0.009910510042482593,0,2011
91,Hojai,204074,6,DEBA PRASAD CHAUHAN,M,63,GEN,IND,1416,4,1420,0.89,159124,0.008923858123224654,0,2011
91,Hojai,204074,7,DEBASISH DUTTA,M,42,GEN,AITC,939,2,941,0.59,159124,0.005913627108418592,0,2011
91,Hojai,204074,8,ABDUL KARIM,M,46,GEN,AIMF,672,0,672,0.42,159124,0.0042231215907091325,0,2011
91,Hojai,204074,9,ARUN DEB,M,68,GEN,IND,475,1,476,0.3,159124,0.002991377793418969,0,2011
92,Lumding,172650,1,SWAPAN KAR,M,54,GEN,AIUDF,39351,92,39443,31.33,125904,0.31327837082221377,1,2011
92,Lumding,172650,2,SUSHIL DUTTA,M,51,GEN,BJP,37559,53,37612,29.87,125904,0.2987355445418732,0,2011
92,Lumding,172650,3,SHEFALI DEY,F,62,GEN,INC,35034,90,35124,27.9,125904,0.27897445672893634,0,2011
92,Lumding,172650,4,IDRIS ALI,M,60,GEN,AGP,5175,32,5207,4.14,125904,0.041356906849663234,0,2011
92,Lumding,172650,5,UMA BHOWMICK,F,62,GEN,AITC,2909,6,2915,2.32,125904,0.023152560681153896,0,2011
92,Lumding,172650,6,TANKESWAR KAKOTI,M,44,GEN,IND,2048,1,2049,1.63,125904,0.016274304231795655,0,2011
92,Lumding,172650,7,MUKUT PATAR,M,33,ST,IND,1477,0,1477,1.17,125904,0.011731160249078663,0,2011
92,Lumding,172650,8,MD. AZHARUL HOQUE,M,32,GEN,IND,1087,0,1087,0.86,125904,0.008633562079044352,0,2011
92,Lumding,172650,9,ASHIM MAJUMDER,M,40,GEN,IND,990,0,990,0.79,125904,0.007863133816240946,0,2011
93,Bokakhat,118784,1,ARUN PHUKAN,M,60,GEN,INC,31974,46,32020,34.54,92692,0.34544513010831573,1,2011
93,Bokakhat,118784,2,JITEN GOGOI,M,49,GEN,IND,30268,23,30291,32.68,92692,0.32679195615587103,0,2011
93,Bokakhat,118784,3,ATUL BORA,M,50,GEN,AGP,22178,38,22216,23.97,92692,0.2396754843999482,0,2011
93,Bokakhat,118784,4,DEBA PRADIP BORA,M,40,GEN,BJP,4919,3,4922,5.31,92692,0.05310059120528201,0,2011
93,Bokakhat,118784,5,BIR KUMAR CHETRY,M,30,GEN,AITC,1115,0,1115,1.2,92692,0.012029085573728046,0,2011
93,Bokakhat,118784,6,MRIDUL SAIKIA,M,39,GEN,NCP,1073,0,1073,1.16,92692,0.011575972036421698,0,2011
93,Bokakhat,118784,7,BOLO BORA,M,55,GEN,CPI,1050,5,1055,1.14,92692,0.011381780520433264,0,2011
94,Sarupathar,198470,1,AKLIUS TIRKEY,M,60,GEN,INC,74183,245,74428,50.39,147706,0.5038928682653379,1,2011
94,Sarupathar,198470,2,BINOD GOWALA,M,51,GEN,AGP,42191,144,42335,28.66,147706,0.28661665741405223,0,2011
94,Sarupathar,198470,3,DINESH BHILWARIA,M,36,GEN,BJP,17152,20,17172,11.63,147706,0.11625797191718684,0,2011
94,Sarupathar,198470,4,DIP BORBORA,M,52,GEN,IND,5451,12,5463,3.7,147706,0.03698563362354949,0,2011
94,Sarupathar,198470,5,NANI RAM TANTI,M,35,GEN,IND,3322,0,3322,2.25,147706,0.022490623265134794,0,2011
94,Sarupathar,198470,6,AFCHANA BEGUM,F,41,GEN,NCP,2512,3,2515,1.7,147706,0.017027067282304038,0,2011
94,Sarupathar,198470,7,RIZAUL HAQUE,M,38,GEN,AITC,2471,0,2471,1.67,147706,0.0167291782324347,0,2011
95,Golaghat,162492,1,AJANTA NEOG,F,47,GEN,INC,79487,161,79648,64.88,122757,0.6488265434965013,1,2011
95,Golaghat,162492,2,AMIYO KUMAR BORAH,M,57,GEN,AGP,33434,43,33477,27.27,122757,0.272709499254625,0,2011
95,Golaghat,162492,3,DEBESWAR BORA,M,51,GEN,AITC,5003,3,5006,4.08,122757,0.04077975186751061,0,2011
95,Golaghat,162492,4,DEBAJIT BORA,M,37,GEN,BJP,3179,0,3179,2.59,122757,0.02589669020911231,0,2011
95,Golaghat,162492,5,AMRIT BALLAV GOSWAMI,M,33,GEN,NCP,1446,1,1447,1.18,122757,0.01178751517225087,0,2011
96,Khumtai,112769,1,BISMITA GOGOI,F,37,GEN,INC,41045,78,41123,47.77,86078,0.47774111852041173,1,2011
96,Khumtai,112769,2,UPASHANA GOGOI,F,41,GEN,AGP,22701,33,22734,26.41,86078,0.2641092962197077,0,2011
96,Khumtai,112769,3,MRIDUL KUMAR DUTTA,M,50,GEN,BJP,11573,4,11577,13.45,86078,0.1344942958711866,0,2011
96,Khumtai,112769,4,DIGANTA KUMAR SAIKIA,M,41,GEN,AITC,5326,0,5326,6.19,86078,0.06187411417551523,0,2011
96,Khumtai,112769,5,PROBIN KUMAR RAJKHOWA,M,56,GEN,IND,2705,8,2713,3.15,86078,0.03151792560236065,0,2011
96,Khumtai,112769,6,SATYADEV SAHU,M,41,GEN,IND,1860,0,1860,2.16,86078,0.02160830874323288,0,2011
96,Khumtai,112769,7,DIPALI BORAH,F,54,GEN,IND,745,0,745,0.87,86078,0.008654940867585214,0,2011
97,Dergaon,136600,1,AROTI HAZARIKA KACHARI,F,50,SC,INC,55636,69,55705,56.06,99373,0.5605647409256035,1,2011
97,Dergaon,136600,2,SUSHILA HAZARIKA,F,49,SC,AGP,34374,71,34445,34.66,99373,0.3466233282682419,0,2011
97,Dergaon,136600,3,MRIDU PABAN DAS,M,43,SC,BJP,6529,4,6533,6.57,99373,0.06574220361667656,0,2011
97,Dergaon,136600,4,RAJIB DAS,M,39,SC,AITC,2689,1,2690,2.71,99373,0.02706972718947803,0,2011
98,Jorhat,153959,1,RANA GOSWAMI,M,51,GEN,INC,67920,129,68049,64.85,104931,0.6485118792349258,1,2011
98,Jorhat,153959,2,HITENDRA NATH GOSWAMI,M,51,GEN,AGP,30002,77,30079,28.67,104931,0.28665503997865266,0,2011
98,Jorhat,153959,3,KARABI CHAKRABORTY,F,62,GEN,BJP,5348,6,5354,5.1,104931,0.05102400625172732,0,2011
98,Jorhat,153959,4,SARIFUN NISHA,F,57,GEN,AITC,1449,0,1449,1.38,104931,0.013809074534694227,0,2011
99,Majuli,107837,1,RAJIB LOCHAN PEGU,M,50,ST,INC,39552,103,39655,46.36,85536,0.4636059670781893,1,2011
99,Majuli,107837,2,PADMESWAR DOLEY,M,65,ST,IND,23571,120,23691,27.7,85536,0.2769710998877666,0,2011
99,Majuli,107837,3,PREMADHAR DOLEY,M,42,ST,IND,19650,40,19690,23.02,85536,0.23019547325102882,0,2011
99,Majuli,107837,4,ANAMIKA DOLEY,F,31,ST,BJP,2492,8,2500,2.92,85536,0.029227459783015337,0,2011
100,Titabar,123529,1,TARUN GOGOI,M,74,GEN,INC,65341,77,65418,74.12,88257,0.74122165947177,1,2011
100,Titabar,123529,2,MONTU MONI DUTTA,M,60,GEN,AGP,11178,41,11219,12.71,88257,0.127117395787303,0,2011
100,Titabar,123529,3,KAMINISH DEORI,M,53,ST,BJP,4256,1,4257,4.82,88257,0.048234134402936876,0,2011
100,Titabar,123529,4,KULA DAS,M,66,GEN,CPI,3106,2,3108,3.52,88257,0.035215337027091335,0,2011
100,Titabar,123529,5,DILIP GOGOI,M,43,GEN,IND,1775,0,1775,2.01,88257,0.020111719183747465,0,2011
100,Titabar,123529,6,BIREN GOGOI,M,55,GEN,AITC,927,0,927,1.05,88257,0.010503416159624732,0,2011
100,Titabar,123529,7,SUBODH DUTTA,M,57,GEN,AIUDF,905,0,905,1.03,88257,0.010254144147206453,0,2011
100,Titabar,123529,8,MANASHI BORDOLOI,F,35,GEN,NCP,646,2,648,0.73,88257,0.007342193820320201,0,2011
101,Mariani,104283,1,RUPJYOTI KURMI,M,33,GEN,INC,35743,11,35754,46.93,76178,0.46934810575231695,1,2011
101,Mariani,104283,2,ALAK KUMAR GHOSE,M,52,GEN,AITC,28682,14,28696,37.67,76178,0.37669668408201845,0,2011
101,Mariani,104283,3,DULEN NAYAK,M,45,GEN,AGP,3960,1,3961,5.2,76178,0.05199663944970989,0,2011
101,Mariani,104283,4,SANTANU KUMAR GOGOI,M,47,GEN,BJP,3375,1,3376,4.43,76178,0.044317256950825695,0,2011
101,Mariani,104283,5,SANJIB GOGOI,M,46,GEN,IND,3318,2,3320,4.36,76178,0.043582136574864136,0,2011
101,Mariani,104283,6,JUNE TANTI,M,40,GEN,IND,1071,0,1071,1.41,76178,0.014059177190264905,0,2011
