AC NO.,AC NAME,TOTAL ELECTORS,SL_NO,CANDIDATE NAME,SEX,AGE,CATEGORY,PARTY,GENERAL,POSTAL,TOTAL,VOTE_PERCENT,AC TOTAL,VOTE SHARE,is_winner,YEAR
102,Amdanga,177905,3,JOYDEV GHOSH,M,49,GEN,BJP,4632,1,4633,2.86,162052,0.028589588527139435,0,2011
102,Amdanga,177905,4,MOTIAR RAHAMAN BISWAS,M,58,GEN,PDS,2767,0,2767,1.71,162052,0.01707476612445388,0,2011
102,Amdanga,177905,5,DR. ASOK KUMAR GOLDER,M,66,SC,BSP,1884,1,1885,1.16,162052,0.011632068718682892,0,2011
103,Bijpur,158823,1,SUBHRANSHU ROY,M,28,GEN,AITC,65331,148,65479,51.49,127174,0.5148772547847831,1,2011
103,Bijpur,158823,2,DR. NIRJHARINI CHAKRABORTY,F,57,GEN,CPM,52572,295,52867,41.57,127174,0.41570604054287824,0,2011
103,Bijpur,158823,3,KAMALA KANT CHOUDHURY,M,71,SC,BJP,4834,7,4841,3.81,127174,0.0380659568779782,0,2011
103,Bijpur,158823,4,RAMEN MALLICK,M,26,GEN,IND,2004,1,2005,1.58,127174,0.015765801185776966,0,2011
103,Bijpur,158823,5,SARAT CHANDRA BISWAS,M,40,SC,BSP,1981,1,1982,1.56,127174,0.015584946608583516,0,2011
104,Naihati,153264,1,PARTHA BHOWMICK,M,47,GEN,AITC,75253,229,75482,57.39,131522,0.5739115889356914,1,2011
104,Naihati,153264,2,RANJIT KUNDU,M,67,GEN,CPM,47687,325,48012,36.5,131522,0.3650491932908563,0,2011
104,Naihati,153264,3,BISWAJIT SUR,M,47,GEN,BJP,2820,1,2821,2.14,131522,0.02144888307659555,0,2011
104,Naihati,153264,4,SAUMEN SARKAR,M,36,GEN,IND,1933,0,1933,1.47,131522,0.014697160931251046,0,2011
104,Naihati,153264,5,SUBRATA SENGUPTA,M,45,GEN,CPI(ML)(L),1547,0,1547,1.18,131522,0.011762290719423366,0,2011
104,Naihati,153264,6,BISWAJIT SARKAR,M,42,SC,BSP,944,2,946,0.72,131522,0.007192713006189079,0,2011
104,Naihati,153264,7,RANJIT PAUL,M,54,GEN,IND,781,0,781,0.59,131522,0.0059381700399933094,0,2011
105,Bhatpara,123505,1,ARJUN SINGH,M,49,GEN,AITC,66815,123,66938,70.94,94353,0.7094422010958846,1,2011
105,Bhatpara,123505,2,NEPALDEB BHATTACHARYYA,M,58,GEN,CPM,22436,117,22553,23.9,94353,0.23902790584295147,0,2011
105,Bhatpara,123505,3,PRADYOT KUMAR CHOWDHURY,M,66,GEN,BJP,2097,2,2099,2.22,94353,0.022246245482390598,0,2011
105,Bhatpara,123505,4,MANOJ KUMAR CHATTERJEE,M,54,GEN,IND,1632,0,1632,1.73,94353,0.01729674732122985,0,2011
105,Bhatpara,123505,5,SUSHANTO BARAI,M,44,SC,BSP,636,1,637,0.68,94353,0.0067512426737888565,0,2011
105,Bhatpara,123505,6,GOPAL ROUT,M,42,GEN,IND,494,0,494,0.52,94353,0.005235657583754624,0,2011
106,Jagatdal,172874,1,PARASH DUTTA,M,63,GEN,AITC,86202,186,86388,58.8,146910,0.5880334898917705,1,2011
106,Jagatdal,172874,2,HARIPADA BISWAS,M,53,SC,AIFB,50092,264,50356,34.28,146910,0.34276768089306375,0,2011
106,Jagatdal,172874,3,DILIP MITRA,M,58,GEN,BJP,4274,2,4276,2.91,146910,0.029106255530596963,0,2011
106,Jagatdal,172874,4,BIMAL KRISHNA RAY,M,44,SC,BSP,2657,0,2657,1.81,146910,0.018085902933768973,0,2011
106,Jagatdal,172874,5,MUKUL SARKER,M,50,GEN,IND,1342,0,1342,0.91,146910,0.009134844462596147,0,2011
106,Jagatdal,172874,6,DEBASISH DAS,M,29,GEN,IND,1007,0,1007,0.69,146910,0.006854536791232727,0,2011
106,Jagatdal,172874,7,PRONAB KUMAR DE,M,52,GEN,JD(U),884,0,884,0.6,146910,0.006017289496970934,0,2011
107,Noapara,205070,1,MANJU BASU,F,58,GEN,AITC,99646,723,100369,59.03,170021,0.5903329588697867,1,2011
107,Noapara,205070,2,KUSADHWAJ GHOSH,M,64,GEN,CPM,58599,622,59221,34.83,170021,0.34831579628398845,0,2011
107,Noapara,205070,3,SWAPAN HALDER,M,33,SC,BJP,7584,10,7594,4.47,170021,0.04466507078537357,0,2011
107,Noapara,205070,4,KRISHNA CHANDRA SARKAR,M,44,SC,BSP,2830,7,2837,1.67,170021,0.016686174060851308,0,2011
108,Barrackpur,170241,1,SILBHADRA DATTA,M,52,GEN,AITC,79226,289,79515,60.02,132478,0.6002128655323903,1,2011
108,Barrackpur,170241,2,DR. MADHUSUDAN SAMANTA,M,57,GEN,CPM,43045,347,43392,32.75,132478,0.3275411766481982,0,2011
108,Barrackpur,170241,3,SAMBHU NATH GUPTA,M,56,GEN,BJP,5032,8,5040,3.8,132478,0.0380440525974124,0,2011
108,Barrackpur,170241,4,TAPAS SARKAR,M,40,SC,BSP,1839,4,1843,1.39,132478,0.01391174383671251,0,2011
108,Barrackpur,170241,5,UMASANKAR BISWAKARMA,M,41,GEN,IND,1434,0,1434,1.08,132478,0.010824438774739957,0,2011
108,Barrackpur,170241,6,SHIVA SHANKAR GUPTA,M,41,GEN,JD(U),1254,0,1254,0.95,132478,0.009465722610546656,0,2011
109,Khardaha,169661,1,AMIT MITRA,M,63,GEN,AITC,83415,193,83608,56.49,148018,0.5648502209190774,1,2011
109,Khardaha,169661,2,ASIM KUMAR DASGUPTA,M,65,GEN,CPM,57114,340,57454,38.82,148018,0.3881554946020079,0,2011
109,Khardaha,169661,3,ANADI BISWAS,M,40,SC,BJP,3672,1,3673,2.48,148018,0.024814549581807618,0,2011
109,Khardaha,169661,4,SAMPA BISWAS,F,38,SC,BSP,1812,1,1813,1.22,148018,0.012248510316312881,0,2011
109,Khardaha,169661,5,JAI PRAKASH PANDEY,M,43,GEN,PDS,1468,2,1470,0.99,148018,0.009931224580794228,0,2011
110,Dum dum Uttar,204245,1,CHANDRIMA BHATTACHARYA,F,56,GEN,AITC,94389,287,94676,53.43,177211,0.5342557741900897,1,2011
110,Dum dum Uttar,204245,2,REKHA GOSWAMI,F,62,GEN,CPM,75047,603,75650,42.69,177211,0.4268922358092895,0,2011
110,Dum dum Uttar,204245,3,CHANDAN ROY,M,38,GEN,BJP,4739,2,4741,2.68,177211,0.026753418241531282,0,2011
110,Dum dum Uttar,204245,4,NARESH CHANDRA BARUI,M,38,SC,BSP,2139,5,2144,1.21,177211,0.012098571759089446,0,2011
111,Panihati,186741,1,NIRMAL GHOSH,M,62,GEN,AITC,88158,176,88334,58.34,151419,0.583374609527206,1,2011
111,Panihati,186741,2,AHIBHUSAN (DULAL)CHAKRABORTY,M,64,GEN,CPM,56573,329,56902,37.58,151419,0.3757916773984771,0,2011
111,Panihati,186741,3,KISHOR KUMAR SHAW,M,49,GEN,BJP,3757,2,3759,2.48,151419,0.024825154042755534,0,2011
111,Panihati,186741,4,PRANAB BHATTACHARYA,M,49,GEN,IND,1289,1,1290,0.85,151419,0.008519406415311157,0,2011
111,Panihati,186741,5,BHASKAR ROY,M,30,SC,BSP,1134,0,1134,0.75,151419,0.007489152616250273,0,2011
112,Kamarhati,161809,1,MADAN MITRA,M,54,GEN,AITC,73972,140,74112,57.96,127866,0.5796067758434611,1,2011
112,Kamarhati,161809,2,MANASH MUKHERJEE,M,57,GEN,CPM,49536,222,49758,38.91,127866,0.3891417577776735,0,2011
112,Kamarhati,161809,3,SHIKHA SARKAR,F,57,GEN,BJP,1697,2,1699,1.33,127866,0.013287347692115183,0,2011
112,Kamarhati,161809,4,SUSHANTA DEY,M,35,GEN,IND,1079,0,1079,0.84,127866,0.00843852157727621,0,2011
112,Kamarhati,161809,5,NABENDU DASGUPTA,M,58,GEN,CPI(ML)(L),739,0,739,0.58,127866,0.005779487901396775,0,2011
112,Kamarhati,161809,6,TARAK BHADRA,M,46,GEN,PDS,477,2,479,0.37,127866,0.0037461092080772057,0,2011
113,Baranagar,186723,1,TAPAS ROY,M,55,GEN,AITC,89644,239,89883,60.58,148372,0.605794893915294,1,2011
113,Baranagar,186723,2,SUKUMAR GHOSH,M,61,GEN,RSP,52693,362,53055,35.76,148372,0.35758094519181516,0,2011
113,Baranagar,186723,3,BIJAY SHANKAR AGARWAL,M,48,GEN,BJP,3579,2,3581,2.41,148372,0.024135281589518238,0,2011
113,Baranagar,186723,4,SOVAN BHATTACHARYA,M,30,GEN,IND,1851,2,1853,1.25,148372,0.012488879303372604,0,2011
114,Dum dum,199321,1,BRATYA BASU,M,41,GEN,AITC,92244,391,92635,57.5,161095,0.5750333654055061,1,2011
114,Dum dum,199321,2,GAUTAM DEB,M,57,GEN,CPM,60642,496,61138,37.95,161095,0.3795151928986002,0,2011
114,Dum dum,199321,3,ANJANA CHATURVEDI,F,50,GEN,BJP,4232,4,4236,2.63,161095,0.026295043297433193,0,2011
114,Dum dum,199321,4,TUSHAR KANTI (BADAL) ROY,M,55,GEN,PDS,1636,4,1640,1.02,161095,0.010180328377665353,0,2011
114,Dum dum,199321,5,NARENDRA NATH GHOSH,M,67,SC,BSP,1442,4,1446,0.9,161095,0.008976070020795182,0,2011
115,Rajarhat new town,184101,1,SABYASACHI DUTTA,M,45,GEN,AITC,80615,123,80738,49.23,164007,0.49228386593255163,1,2011
115,Rajarhat new town,184101,2,TAPASH CHATTERJEE,M,48,GEN,CPM,72811,180,72991,44.5,164007,0.44504807721621636,0,2011
115,Rajarhat new town,184101,3,PRIYALAL DUTTA,M,57,GEN,BJP,3826,1,3827,2.33,164007,0.023334369874456577,0,2011
115,Rajarhat new town,184101,4,MD. SALIM MAKKAR,M,52,GEN,IUML,1474,0,1474,0.9,164007,0.00898742126860439,0,2011
115,Rajarhat new town,184101,5,TAPAN KUMAR PAUL,M,52,GEN,IND,1159,0,1159,0.71,164007,0.007066771540239136,0,2011
115,Rajarhat new town,184101,6,HIMANGSU MALLICK,M,43,GEN,IND,1093,0,1093,0.67,164007,0.006664349692391178,0,2011
115,Rajarhat new town,184101,7,GOPAL CHAKRABORTY,M,54,GEN,IND,881,0,881,0.54,164007,0.005371721938697739,0,2011
115,Rajarhat new town,184101,8,BASUDEB NASKAR,M,47,SC,BSP,833,1,834,0.51,164007,0.005085148804624193,0,2011
115,Rajarhat new town,184101,9,KASHEM GAZI,M,34,GEN,IND,665,0,665,0.41,164007,0.004054704982104422,0,2011
115,Rajarhat new town,184101,10,ATIN KUMAR ROY,M,40,GEN,IND,345,0,345,0.21,164007,0.0021035687501143245,0,2011
116,Bidhannagar,200265,1,SUJIT BOSE,M,48,GEN,AITC,88342,300,88642,59.53,148904,0.595296298286144,1,2011
116,Bidhannagar,200265,2,PALASH DAS,M,42,GEN,CPM,52399,318,52717,35.4,148904,0.3540334712297856,0,2011
116,Bidhannagar,200265,3,ASHOKE SARKAR,M,58,GEN,BJP,5871,6,5877,3.95,148904,0.03946838231343684,0,2011
116,Bidhannagar,200265,4,PALASH BISWAS,M,29,GEN,IND,1664,4,1668,1.12,148904,0.011201848170633428,0,2011
117,Rajarhat gopalpur,192748,1,PURNENDU BASU,M,58,GEN,AITC,89585,244,89829,59.76,150327,0.5975573250314314,1,2011
117,Rajarhat gopalpur,192748,2,RABINDRA NATH MANDAL,M,72,SC,CPM,53797,307,54104,35.99,150327,0.35990873229692605,0,2011
117,Rajarhat gopalpur,192748,3,MANORANJAN DAS,M,61,GEN,BJP,3833,4,3837,2.55,150327,0.025524356901953742,0,2011
117,Rajarhat gopalpur,192748,4,SUNIL KUMAR PAUL,M,61,GEN,IND,785,0,785,0.52,150327,0.0052219494834593915,0,2011
117,Rajarhat gopalpur,192748,5,PURNENDU BASU(PANIHATI),M,39,GEN,IND,630,1,631,0.42,150327,0.00419751608160876,0,2011
117,Rajarhat gopalpur,192748,6,JAHAR ROY,M,63,GEN,IND,603,0,603,0.4,150327,0.004011255463090463,0,2011
117,Rajarhat gopalpur,192748,7,ABHIJIT MAITY,M,42,GEN,IND,538,0,538,0.36,150327,0.003578864741530131,0,2011
118,Madhyamgram,197211,1,RATHIN GHOSH,M,53,GEN,AITC,99570,271,99841,57.18,174600,0.5718270332187858,1,2011
118,Madhyamgram,197211,2,RANJIT CHOWDHURY,M,60,GEN,AIFB,64845,328,65173,37.33,174600,0.37327033218785793,0,2011
118,Madhyamgram,197211,3,BIJOY BANERJEE,M,47,GEN,BJP,5343,7,5350,3.06,174600,0.030641466208476516,0,2011
118,Madhyamgram,197211,4,JAYDEB BISWAS,M,37,SC,BSP,4232,4,4236,2.43,174600,0.024261168384879725,0,2011
119,Barasat,211207,1,CHIRANJEET CHAKRABARTI,M,61,GEN,AITC,103515,439,103954,58.28,178363,0.582822670621149,1,2011
119,Barasat,211207,2,SANJIB CHATTOPADHAYA,M,40,GEN,AIFB,62953,790,63743,35.74,178363,0.3573779315216721,0,2011
119,Barasat,211207,3,TUHIN KUMAR MONDAL,M,29,GEN,BJP,5950,7,5957,3.34,178363,0.03339818235844878,0,2011
119,Barasat,211207,4,TAPAN SARKAR,M,42,SC,BSP,2293,9,2302,1.29,178363,0.012906264191564393,0,2011
119,Barasat,211207,5,BABLU JANA,M,40,GEN,IND,1584,0,1584,0.89,178363,0.00888076562964292,0,2011
119,Barasat,211207,6,RAMTANAY BHATTACHARYA,M,34,GEN,SAP,823,0,823,0.46,178363,0.004614185677522805,0,2011
120,Deganga,175793,1,DR. M. NURUZZAMAN,M,49,GEN,AITC,78229,166,78395,49.39,158714,0.49393878296810617,1,2011
120,Deganga,175793,2,DR. MORTOZA HOSSAIN,M,66,GEN,AIFB,60862,233,61095,38.49,158714,0.38493768665650163,0,2011
120,Deganga,175793,3,TARUN KANTI GHOSH,M,41,GEN,BJP,11593,13,11606,7.31,158714,0.07312524414985445,0,2011
120,Deganga,175793,4,ROUSHAN ALI,M,48,GEN,BSP,3562,0,3562,2.24,158714,0.022442884685661,0,2011
120,Deganga,175793,5,KAUSAR ALI MULLICK,M,51,GEN,PBRML,1708,0,1708,1.08,158714,0.01076149552024396,0,2011
120,Deganga,175793,6,BHASKAR GHOSH,M,59,GEN,IND,1366,3,1369,0.86,158714,0.008625578083848937,0,2011
120,Deganga,175793,7,ABDUL AHED MOLLA,M,61,GEN,IND,978,1,979,0.62,158714,0.006168327935783863,0,2011
121,Haroa,186630,1,JULFIKAR MOLLA,M,58,GEN,AITC,76548,79,76627,45.7,167678,0.4569889908038025,1,2011
121,Haroa,186630,2,IMTIAZ HOSSAIN,M,44,GEN,CPM,75330,173,75503,45.03,167678,0.45028566657522157,0,2011
121,Haroa,186630,3,SUBODH KUMAR CHAKRABORTY,M,61,GEN,BJP,7404,5,7409,4.42,167678,0.044185880079676526,0,2011
121,Haroa,186630,4,WALIUR RAHMAN,M,57,GEN,PDCI,3910,0,3910,2.33,167678,0.023318503321843057,0,2011
121,Haroa,186630,5,GOLAM FARUQUE MOLLAH,M,43,GEN,IND,2401,0,2401,1.43,167678,0.014319111630625365,0,2011
121,Haroa,186630,6,DILIP BAIRAGI,M,28,SC,BSP,1828,0,1828,1.09,167678,0.010901847588830973,0,2011
122,Minakhan,164562,1,USHA RANI MONDAL,F,37,SC,AITC,73466,67,73533,48.66,151102,0.4866447829942688,1,2011
122,Minakhan,164562,2,DILIP ROY,M,61,SC,CPM,66325,72,66397,43.94,151102,0.43941840610978017,0,2011
122,Minakhan,164562,3,BHABESH PATRA,M,54,SC,BJP,8321,2,8323,5.51,151102,0.055081997591031225,0,2011
122,Minakhan,164562,4,AJIT PRAMANIK,M,58,SC,IND,2849,0,2849,1.89,151102,0.018854813304919855,0,2011
123,Sandeshkhali,172416,1,NIRAPADA SARDAR,M,42,ST,CPM,66675,140,66815,43.21,154633,0.4320875880310154,1,2011
123,Sandeshkhali,172416,2,SRIMATI PADMA MAHATO,F,28,ST,AITC,62501,82,62583,40.47,154633,0.4047195618011679,0,2011
123,Sandeshkhali,172416,3,SUKUMAR SARDAR,M,42,ST,BJP,17415,10,17425,11.27,154633,0.1126861666009196,0,2011
123,Sandeshkhali,172416,4,HARISH CHANDRA SARDAR,M,44,ST,IND,2745,0,2745,1.78,154633,0.017751708884908138,0,2011
123,Sandeshkhali,172416,5,ANITA SARDAR,F,40,ST,JMM,1979,0,1979,1.28,154633,0.012798044401906449,0,2011
123,Sandeshkhali,172416,6,MADHU SUDAN MAHATA,M,35,ST,IND,1267,0,1267,0.82,154633,0.008193593864181644,0,2011
123,Sandeshkhali,172416,7,SWAPAN KUMAR SARDAR,M,39,ST,PDCI,1252,1,1253,0.81,154633,0.008103056915406154,0,2011
123,Sandeshkhali,172416,8,NIRENDRA NATH SARDAR,M,35,ST,IND,565,1,566,0.37,154633,0.0036602795004947197,0,2011
124,Basirhat Dakshin,213441,1,NARAYAN MUKHERJEE,M,77,GEN,CPM,66379,535,66914,35.94,186157,0.35944928205761806,1,2011
124,Basirhat Dakshin,213441,2,NARAYAN GOSWAMI,M,41,GEN,AITC,54348,166,54514,29.28,186157,0.29283884033369684,0,2011
124,Basirhat Dakshin,213441,3,ASIT MAJUMDAR,M,63,GEN,IND,52287,197,52484,28.19,186157,0.28193406640631297,0,2011
124,Basirhat Dakshin,213441,4,HAJARI LAL SARKAR,M,59,SC,BJP,7277,5,7282,3.91,186157,0.039117519083354375,0,2011
124,Basirhat Dakshin,213441,5,AMITOSH KUMAR MONDAL,M,31,SC,BSP,3572,0,3572,1.92,186157,0.019188104664342464,0,2011
124,Basirhat Dakshin,213441,6,HAFIJUL MISTRI,M,34,GEN,MUL,1391,0,1391,0.75,186157,0.007472187454675355,0,2011
125,Basirhat Uttar,193135,1,MOSTAFA BIN QUASEM,M,68,GEN,CPM,75277,298,75575,45.19,167248,0.4518738639624988,1,2011
125,Basirhat Uttar,193135,2,SARDAR AMJAD ALI,M,68,GEN,AITC,71451,181,71632,42.83,167248,0.4282980962403138,0,2011
125,Basirhat Uttar,193135,3,SOUMEN MANDAL,M,40,GEN,BJP,9314,2,9316,5.57,167248,0.055701712427054434,0,2011
125,Basirhat Uttar,193135,4,RAFIKUL MANDAL,M,40,GEN,PDCI,7327,0,7327,4.38,167248,0.04380919353295704,0,2011
125,Basirhat Uttar,193135,5,PROSANTA BISWAS,M,35,SC,BSP,1829,0,1829,1.09,167248,0.010935855735195638,0,2011
125,Basirhat Uttar,193135,6,ANWAR HOSSAIN MOLLA,M,32,GEN,AIMF,1569,0,1569,0.94,167248,0.009381278101980292,0,2011
126,Hingalganj,185015,1,ANANDAMAY MANDAL,M,58,SC,CPI,72600,141,72741,45.75,158987,0.4575279739852944,1,2011
126,Hingalganj,185015,2,DEBES MANDAL,M,43,SC,AITC,71609,117,71726,45.11,158987,0.4511438042104071,0,2011
126,Hingalganj,185015,3,RATI KANTA BAULIYA,M,54,SC,BJP,7530,3,7533,4.74,158987,0.04738123242780856,0,2011
126,Hingalganj,185015,4,PARIMAL MISTRI,M,62,SC,IND,2368,0,2368,1.49,158987,0.014894299533924158,0,2011
126,Hingalganj,185015,5,ALIPADA PAIK,M,43,SC,BSP,1846,0,1846,1.16,158987,0.011611012221124997,0,2011
126,Hingalganj,185015,6,SUNIL MANDAL,M,42,SC,PDCI,1726,1,1727,1.09,158987,0.010862523350965802,0,2011
126,Hingalganj,185015,7,NIRMAL KUMAR BISWAS,M,53,SC,RJNP,1046,0,1046,0.66,158987,0.006579154270474945,0,2011
127,Gosaba,180768,1,JAYANTA NASKAR,M,65,SC,AITC,78595,245,78840,51,154586,0.5100073745358571,1,2011
127,Gosaba,180768,2,SAMARENDRA NATH MONDAL,M,56,SC,RSP,67809,349,68158,44.09,154586,0.44090667977695264,0,2011
127,Gosaba,180768,3,SUKUMAR MONDAL,M,52,SC,BJP,4073,1,4074,2.64,154586,0.02635426235234756,0,2011
127,Gosaba,180768,4,MUKUNDA KUMAR DAS,M,61,SC,PDS,2112,0,2112,1.37,154586,0.013662298008875319,0,2011
127,Gosaba,180768,5,RATHIN SARKAR,M,53,SC,BSP,1401,1,1402,0.91,154586,0.009069385325967422,0,2011
128,Basanti,182806,1,SUBHAS NASKAR,M,59,SC,RSP,72701,170,72871,49.07,148516,0.49066093888873924,1,2011
128,Basanti,182806,2,ARNAB RAY,M,50,SC,INC,66550,86,66636,44.87,148516,0.448678930216273,0,2011
128,Basanti,182806,3,AMAL KANTI RAY,M,46,SC,BJP,5676,0,5676,3.82,148516,0.03821810444665895,0,2011
128,Basanti,182806,4,SAMIR DAS,M,41,SC,IND,3333,0,3333,2.24,148516,0.022442026448328798,0,2011
129,Kultali,187950,1,RAMSANKAR HALDER,M,55,SC,CPM,81165,132,81297,48.6,167264,0.486040032523436,1,2011
129,Kultali,187950,2,JOY KRISHNA HALDER,M,54,SC,SUCI,76423,61,76484,45.73,167264,0.4572651616606084,0,2011
129,Kultali,187950,3,SUJIT PATWARI,M,46,SC,INC,3274,3,3277,1.96,167264,0.01959178304955041,0,2011
129,Kultali,187950,4,SANJOY MONDAL,M,47,SC,IND,2177,0,2177,1.3,167264,0.013015352974937822,0,2011
129,Kultali,187950,5,NILKANTHA MONDAL,M,48,SC,BJP,2155,4,2159,1.29,167264,0.012907738664625981,0,2011
129,Kultali,187950,6,KHUSILAL HALDER,M,26,SC,BSP,948,0,948,0.57,167264,0.0056676870097570305,0,2011
129,Kultali,187950,7,SHAKTINATH HALDER,M,30,SC,IND,922,0,922,0.55,167264,0.0055122441170843695,0,2011
130,Patharpratima,199486,1,SAMIR KUMAR JANA,M,61,GEN,AITC,95003,419,95422,52.39,182151,0.5238620704799863,1,2011
130,Patharpratima,199486,2,JAJNESWAR DAS,M,59,SC,CPM,80378,271,80649,44.28,182151,0.4427590295963239,0,2011
130,Patharpratima,199486,3,MANTU RAM GAYEN,M,48,GEN,BJP,3552,1,3553,1.95,182151,0.01950579464290616,0,2011
130,Patharpratima,199486,4,NIKHIL CHANDRA BERA,M,55,GEN,IND,1389,0,1389,0.76,182151,0.007625541446382397,0,2011
130,Patharpratima,199486,5,ALAUDDIN MOLLA,M,46,GEN,IND,1138,0,1138,0.62,182151,0.006247563834401128,0,2011
131,Kakdwip,180377,1,MANTURAM PAKHIRA,M,48,GEN,AITC,83893,590,84483,51.46,164159,0.5146412928928661,1,2011
131,Kakdwip,180377,2,MILAN BHATTACHARYYA,M,62,GEN,CPM,73626,354,73980,45.07,164159,0.4506606399892787,0,2011
131,Kakdwip,180377,3,NIRMAL KUMAR DAS,M,54,GEN,BJP,3325,4,3329,2.03,164159,0.020279119634013364,0,2011
131,Kakdwip,180377,4,MD. KAZI NASIRUDDIN BAIDYA,M,32,GEN,PDCI,1223,2,1225,0.75,164159,0.0074622774261539114,0,2011
131,Kakdwip,180377,5,HIMANSHU SEKHAR PATRA,M,55,GEN,IND,1142,0,1142,0.7,164159,0.006956670057687973,0,2011
132,Sagar,203625,1,BANKIM CHANDRA HAZRA,M,62,GEN,AITC,93550,714,94264,50.39,187078,0.5038753888752285,1,2011
132,Sagar,203625,2,MILAN PARUA,M,64,GEN,CPM,85620,495,86115,46.03,187078,0.46031601791766,0,2011
132,Sagar,203625,3,BIMAL MAITY,M,57,GEN,BJP,3189,4,3193,1.71,187078,0.01706774714290296,0,2011
132,Sagar,203625,4,ANUP DAS,M,48,GEN,PDCI,1437,0,1437,0.77,187078,0.007681288018901207,0,2011
132,Sagar,203625,5,DILIP PRAMANIK,M,56,SC,JD(U),1216,0,1216,0.65,187078,0.006499962582452239,0,2011
132,Sagar,203625,6,DR. GORACHAND MONDAL,M,51,SC,IJP,853,0,853,0.46,187078,0.0045595954628550655,0,2011
133,Kulpi,164733,1,JOGORANJAN HALDER,M,58,GEN,AITC,76392,301,76693,53.75,142683,0.5375062200822803,1,2011
133,Kulpi,164733,2,SAKUNTALA PAIK,F,49,SC,CPM,58196,218,58414,40.94,142683,0.40939705501005724,0,2011
133,Kulpi,164733,3,SWAPAN HALDER,M,48,GEN,BJP,3624,0,3624,2.54,142683,0.02539896133386598,0,2011
133,Kulpi,164733,4,SYED SADRUL ANAM,M,54,GEN,PDCI,1523,0,1523,1.07,142683,0.01067401162016498,0,2011
133,Kulpi,164733,5,DR. ARUP KUMAR HALDER,M,52,SC,BSP,1451,0,1451,1.02,142683,0.010169396494326584,0,2011
133,Kulpi,164733,6,BIDHAN NASKAR,M,27,SC,IND,978,0,978,0.69,142683,0.006854355459304893,0,2011
134,Raidighi,207140,1,DEBASREE ROY,F,48,GEN,AITC,93008,228,93236,49.76,187370,0.49760367187916954,1,2011
134,Raidighi,207140,2,KANTI GANGULY,M,68,GEN,CPM,87401,282,87683,46.8,187370,0.4679671238725516,0,2011
134,Raidighi,207140,3,DWIJENDRANATH HALDAR,M,46,GEN,BJP,3368,1,3369,1.8,187370,0.01798046645674334,0,2011
134,Raidighi,207140,4,DEBASREE KAYAL,F,37,GEN,IND,1295,0,1295,0.69,187370,0.006911458611303837,0,2011
134,Raidighi,207140,5,DULAL CHAND GHARAMI,M,54,SC,BSP,1245,0,1245,0.66,187370,0.006644606927469712,0,2011
134,Raidighi,207140,6,AJAY DAS,M,30,GEN,IND,542,0,542,0.29,187370,0.002892672252761915,0,2011
135,Mandirbazar,181170,1,JOYDEB HALDER,M,49,SC,AITC,83234,290,83524,53.65,155685,0.5364935607155474,1,2011
135,Mandirbazar,181170,2,DR. SARAT CHANDRA HALDER,M,35,SC,CPM,64473,410,64883,41.68,155685,0.4167581976426759,0,2011
135,Mandirbazar,181170,3,GOUTAM NASKAR,M,38,SC,BJP,3206,3,3209,2.06,155685,0.020612133474644315,0,2011
135,Mandirbazar,181170,4,SOUMEN SARADAR,M,34,SC,BSP,1670,0,1670,1.07,155685,0.010726788065645374,0,2011
135,Mandirbazar,181170,5,BAPPA DAS,M,31,SC,PDS,1263,0,1263,0.81,155685,0.008112534926293477,0,2011
135,Mandirbazar,181170,6,PRANAB KUMAR PAIK,M,40,SC,PDCI,1136,0,1136,0.73,155685,0.0072967851751934995,0,2011
136,Jaqynagar,174871,1,TARUN KANTI NASKAR,M,52,SC,SUCI,71371,195,71566,49.38,144940,0.49376293638747065,1,2011
136,Jaqynagar,174871,2,SHYAMALI HALDER,F,38,SC,CPM,44772,204,44976,31.03,144940,0.31030771353663583,0,2011
136,Jaqynagar,174871,3,MANORANJAN HALDER,M,66,SC,INC,13793,36,13829,9.54,144940,0.09541189457706638,0,2011
136,Jaqynagar,174871,4,UTPAL KUMAR MANDAL,M,44,SC,BJP,9685,9,9694,6.69,144940,0.06688284807506555,0,2011
136,Jaqynagar,174871,5,SANJOY KUMAR ROY,M,31,SC,PDCI,2984,1,2985,2.06,144940,0.020594728853318613,0,2011
136,Jaqynagar,174871,6,SANATAN HALDER,M,35,SC,IND,1890,0,1890,1.3,144940,0.013039878570442942,0,2011
137,Baruipur Purba,189023,1,NIRMAL CHANDRA MANDAL,M,68,SC,AITC,83475,161,83636,52.19,160241,0.521938829637858,1,2011
137,Baruipur Purba,189023,2,BIMAL MISTRY,M,62,SC,CPM,64922,235,65157,40.66,160241,0.40661878046192923,0,2011
137,Baruipur Purba,189023,3,TAPAS NASKAR,M,37,SC,BJP,5427,5,5432,3.39,160241,0.03389893972204367,0,2011
137,Baruipur Purba,189023,4,SUKUMAR MANDAL,M,43,SC,BSP,1721,0,1721,1.07,160241,0.01074007276539712,0,2011
137,Baruipur Purba,189023,5,SHIBDAS NASKAR,M,28,SC,IND,1627,0,1627,1.02,160241,0.010153456356363227,0,2011
137,Baruipur Purba,189023,6,PRAMOD MANDAL,M,36,SC,IND,1429,0,1429,0.89,160241,0.00891781753733439,0,2011
137,Baruipur Purba,189023,7,RABINDRA NATH MISTRI,M,50,SC,PDS,1239,0,1239,0.77,160241,0.007732103519074394,0,2011
